# m1 m2 DL Tc iota phic psi thetaS phiS logL logPrior
2.641680137032344204e+36 5.025725840220257205e+35 2.817985046142200293e+26 3.350271419801409543e+07 1.255532376978873321e+00 4.434558322123653085e+00 1.816096062407385414e+00 1.205020082183429819e+00 4.706818345088602529e-01 -1.772802978313447916e-39 0.000000000000000000e+00
3.164269094960717976e+36 6.512937626820349059e+35 2.791947940119706823e+26 3.605697878956322372e+07 1.454383995215243530e+00 5.657915784322073982e+00 2.732424003411663804e+00 3.998709778801450010e-03 9.854358029020666709e-01 -1.771623083908245051e-39 0.000000000000000000e+00
2.488439777695798615e+36 4.959462052318838542e+35 3.525541872386541681e+26 3.678374592635958642e+07 1.926142036724446838e+00 5.648320979433196776e+00 2.357486441617579143e+00 3.065432624476627677e+00 5.432067375075287252e+00 -1.771068537742328755e-39 0.000000000000000000e+00
3.859494965237185894e+36 2.307090794797568428e+35 3.259158472858706913e+26 3.401107660272140801e+07 1.732359224660833696e+00 4.064974265739010661e+00 2.079527372384089023e+00 2.562219470382030018e+00 5.451800716091889321e+00 -1.770948011007609424e-39 0.000000000000000000e+00
3.457773914085225567e+36 2.737295000082448037e+35 3.676128638454566701e+26 3.214949418565382063e+07 2.098680400455587236e+00 1.686936890123295729e+00 4.944220780743053822e-01 2.951852955216628605e+00 2.335942699634305786e+00 -1.769383904424515774e-39 0.000000000000000000e+00
2.185907340020552674e+36 3.292060214717127286e+35 2.885571322575707142e+26 3.391607408057320118e+07 1.693632328443575030e+00 3.843626499939382768e+00 1.818608792244363226e+00 6.183096605877252960e-01 3.478644074567751154e+00 -1.769192538587613046e-39 0.000000000000000000e+00
3.824581789969570161e+36 2.211660157269669431e+35 3.232036401510588267e+26 3.474766540767462552e+07 1.629694003686897597e-02 1.344462384200659777e+00 6.256271375700639403e-01 1.948639934458281209e+00 3.795709948703874570e+00 -1.768667096935217421e-39 0.000000000000000000e+00
3.396729184015793209e+36 2.263237644938467517e+35 3.683090986908030758e+26 3.304646652075722441e+07 5.214082360921250547e-01 2.573787762463084050e+00 3.782817968202287773e-01 1.291116128626316639e+00 3.990861060245047831e-01 -1.768574486551374275e-39 0.000000000000000000e+00
2.293520219117737909e+36 2.169944533258976267e+35 3.514787460373438335e+26 3.543125511065813899e+07 2.519096565112040498e+00 1.345195142179997916e-01 3.122713803780001740e+00 4.581861048411837167e-01 5.362735506140225539e+00 -1.767859697478230498e-39 0.000000000000000000e+00
2.805933529736011145e+36 5.406275923537843888e+35 3.415667981320892562e+26 3.200987636673862860e+07 1.679013228163033444e+00 3.851751468199268835e+00 1.203765071056178471e+00 1.873717908175709379e-01 5.014988732779667835e+00 -1.766541110555098082e-39 0.000000000000000000e+00
2.494202501225678071e+36 5.927652013193543265e+35 3.565908167108414119e+26 3.074175118039145321e+07 1.512112236619209016e+00 6.149476250135447408e+00 2.216560422158515564e+00 6.150078277772270674e-01 3.873289650513692894e+00 -1.765849731763888456e-39 0.000000000000000000e+00
2.441989296723848150e+36 9.330825480506728644e+35 3.590975728382087718e+26 3.273191608484774828e+07 1.498858811398435575e+00 1.590293747868599672e+00 2.559952352535663778e+00 2.268629273085423392e+00 3.519820840746632484e+00 -1.765763011289526482e-39 0.000000000000000000e+00
3.648093143562130148e+36 3.148765576684569445e+35 3.479980282116251272e+26 3.077814128252859414e+07 9.544200039424567406e-01 3.726185761228202331e+00 1.074277154678829005e+00 9.759320095011474461e-01 6.299352999729402880e-01 -1.765302146249890254e-39 0.000000000000000000e+00
2.093196774108587715e+36 6.450137736278361126e+35 2.783475164831485720e+26 2.852711383969522268e+07 1.316451521579632411e+00 1.719031814641992950e+00 5.904658115586405298e-01 4.044702470985709897e-01 9.223218569465502226e-01 -1.765217387866901349e-39 0.000000000000000000e+00
2.300779384170913511e+36 3.602868039502582726e+35 3.657591835391238016e+26 3.426049071201247722e+07 1.111294420238824188e+00 2.141785376206206681e-01 2.649724022250166566e+00 1.704319394924158626e+00 3.859958548404566869e+00 -1.764850928935948971e-39 0.000000000000000000e+00
3.301551695382923853e+36 5.785778688901029422e+35 2.813182261659485253e+26 3.186778765462506935e+07 1.650583733564080946e+00 2.581681005645669380e+00 4.503780857977738861e-01 3.606909833163914336e-01 3.537319667434943415e+00 -1.764129258818847936e-39 0.000000000000000000e+00
2.345516177794270251e+36 2.705425654406836448e+35 3.362691294149079730e+26 3.141600484678408504e+07 1.953071758652043854e+00 3.228045469283680635e+00 6.867944775070629060e-01 2.578156616135075740e+00 5.232473007381840624e+00 -1.763531705602487786e-39 0.000000000000000000e+00
2.217947528812337558e+36 9.655722657059512178e+35 3.430284525069156342e+26 3.350141788200280815e+07 1.660622153955445102e+00 1.754172129478070330e+00 1.202462648737754103e+00 3.053257746832017450e+00 3.849134080982353989e+00 -1.763406604441157701e-39 0.000000000000000000e+00
2.974464775504763924e+36 4.475051881112503867e+35 3.642340637642851499e+26 3.674214633972848952e+07 1.845867288895980174e+00 2.667512719016204681e+00 1.016974973392592574e-02 1.931115532321562078e+00 5.671441202637508283e-01 -1.763387063702112170e-39 0.000000000000000000e+00
3.035312067925343183e+36 2.686208951050996459e+35 2.875130917939891330e+26 3.214967559950364009e+07 1.310492730367749603e+00 3.598714589937842767e+00 2.092713196581305723e+00 2.425335814158501524e+00 4.294599832065657985e+00 -1.762820294543648752e-39 0.000000000000000000e+00
2.209330267711060552e+36 2.349181740647579009e+35 3.683814108523788065e+26 2.866232347207173705e+07 1.236110300415081076e+00 3.021165966441849537e+00 2.058074378065373633e+00 2.307630080907206338e+00 2.464307658999741690e+00 -1.762558919070575481e-39 0.000000000000000000e+00
2.753220724531260808e+36 2.961282013747050538e+35 3.087881488538725021e+26 3.608203080109918118e+07 1.641980656255275450e+00 6.280618334909207512e+00 1.767929938062936301e+00 1.387627838266112246e-01 5.040424621036973640e+00 -1.762222929244877802e-39 0.000000000000000000e+00
3.154002011709093789e+36 2.685258889792827036e+35 2.799731565328160694e+26 2.932869427878389508e+07 2.392843615040297411e+00 5.247154316749846892e+00 3.055687086819072751e-01 4.577345457005831952e-01 2.179753103207247023e-01 -1.761084162577145148e-39 0.000000000000000000e+00
2.346172688065586533e+36 8.493729471557738846e+35 3.642943216043875768e+26 3.731966817534654588e+07 6.766796039014802977e-01 3.796800050077761224e+00 1.421571509349767393e+00 2.839515451348844088e+00 4.441226308104749165e+00 -1.761068934779452951e-39 0.000000000000000000e+00
2.245636501068620919e+36 8.409047360682070853e+35 3.555852261836586008e+26 3.011474668920088932e+07 1.923713763615916506e+00 3.928510137179277883e+00 2.049694045099020201e+00 2.175172482493097637e-01 6.401235873035751034e-01 -1.760103671050702596e-39 0.000000000000000000e+00
3.278280839882516484e+36 3.751969792509437280e+35 3.046915838447186659e+26 3.748814373797611147e+07 1.071614522601664454e+00 2.867607523270873759e+00 2.228962964741645791e+00 2.245734121795337490e+00 7.351942108296042333e-01 -1.759747568492834365e-39 0.000000000000000000e+00
3.046065257481944881e+36 2.799604217561805566e+35 3.685920861593992738e+26 2.976638811021856964e+07 7.325217025617191124e-01 4.183095786212539524e-01 6.055789239217397590e-02 2.984300066415845887e+00 5.193324674534316898e+00 -1.759303044619157322e-39 0.000000000000000000e+00
3.153683870061834941e+36 3.945379704174247550e+35 3.030981625552971776e+26 3.204578292491437122e+07 1.661497132058629145e+00 2.662426310755740655e+00 7.831263965068322452e-01 8.206573020279179786e-01 6.179716107379576329e+00 -1.759055841188904306e-39 0.000000000000000000e+00
1.999704626609628132e+36 6.572943191163706077e+35 2.812668115889398557e+26 3.559459545694845170e+07 1.817681652192709718e+00 4.086420755800333815e+00 8.218246688789381249e-01 4.615861048827067936e-01 3.603222447918993598e+00 -1.758849523407573372e-39 0.000000000000000000e+00
3.870575981044529801e+36 4.687252368286317537e+35 3.187967662841929133e+26 3.069229898136450350e+07 1.320445562558852481e+00 9.925355237504085437e-02 1.219193731835603423e+00 5.441297660238353373e-02 3.311411178480947459e+00 -1.758745645830156374e-39 0.000000000000000000e+00
3.812279075188874723e+36 3.452949817137307075e+35 2.990021463362563730e+26 3.121174972190389410e+07 1.230581944375096493e+00 3.697077000117020784e+00 9.488209812947819843e-01 7.162966973275388671e-01 3.631211164807382374e+00 -1.758582707876686758e-39 0.000000000000000000e+00
3.853791889032459815e+36 2.200836180938584465e+35 2.957191076480491308e+26 3.483209769648171961e+07 2.533978696112584306e+00 2.702019015498616561e+00 1.470135816134296336e+00 2.582261636927134951e+00 3.317530464752106667e+00 -1.758412035935165991e-39 0.000000000000000000e+00
2.240851948467874756e+36 3.753929419665912477e+35 2.827877058471314522e+26 2.919908204758146033e+07 1.343652260477191440e+00 2.535972006520830657e+00 9.770879088833739345e-02 3.063316026153675153e-01 6.166721194406481033e+00 -1.757571051060267888e-39 0.000000000000000000e+00
3.514346890879223844e+36 2.655263457367173599e+35 3.370162758156914801e+26 3.251877087351335958e+07 2.390040254786953255e+00 4.671784980312322588e+00 2.397986644155713165e+00 1.095276088492883826e+00 2.356279356901254562e+00 -1.757441217576150160e-39 0.000000000000000000e+00
2.678608132380314061e+36 5.339964066172335770e+35 3.606080411401012106e+26 3.482306253862685710e+07 1.882781395528919210e+00 1.596994442918812096e+00 2.886566409565775260e+00 2.551751131233586101e+00 5.681998846192785280e+00 -1.756835510957428434e-39 0.000000000000000000e+00
2.692314791409197611e+36 2.762703305321528996e+35 3.493650818197446957e+26 3.565404394940438122e+07 2.135469805104115437e-01 1.676324080024002017e+00 2.737699844078352207e+00 2.690513801898137380e+00 4.243240025280825556e-02 -1.756342317711228547e-39 0.000000000000000000e+00
3.866046750419423178e+36 2.569526321846838338e+35 3.419034920249189818e+26 3.220744941123570502e+07 1.675012382250459675e+00 3.552350516763059574e+00 2.752806326846142237e+00 1.264314683631626801e+00 4.195522687805762985e+00 -1.756063547974076413e-39 0.000000000000000000e+00
3.151135322184500834e+36 2.080071349286326404e+35 2.833359280146267083e+26 3.107879248491618410e+07 1.864146167697444456e+00 2.804320522024202234e+00 2.815825367107068544e+00 3.938578700337020955e-01 5.376725918485674605e+00 -1.755401806975387435e-39 0.000000000000000000e+00
2.458034400692767289e+36 8.087629904908666998e+35 3.470245193112322347e+26 3.405510880628597736e+07 1.754101423049015729e+00 3.956527171896779382e+00 2.252038312928958064e+00 3.120878851741377691e-01 3.879415100712238385e+00 -1.754646975566177330e-39 0.000000000000000000e+00
2.548452256673688724e+36 4.117272207945195379e+35 3.311382046457821319e+26 3.180056351043657586e+07 6.712106316392719707e-01 1.430558189391955226e+00 2.608058721047678663e+00 5.415768028940650680e-01 3.740446132514336330e+00 -1.754528542238830126e-39 0.000000000000000000e+00
3.138847154498513391e+36 2.837447700015101022e+35 3.279639179210285765e+26 3.367237624815184623e+07 1.225725633917984947e+00 3.246909327479052365e+00 2.776402591708297063e+00 1.956081291958142510e+00 4.520158838083156994e+00 -1.754261365461214412e-39 0.000000000000000000e+00
3.195195260508959591e+36 4.994429125257566551e+35 3.349018894703394596e+26 3.574366387603872269e+07 1.476238980693455272e+00 2.872648885138488151e+00 8.277080991593426251e-01 2.263933674840460097e-01 7.559942587683908810e-01 -1.753427034615005187e-39 0.000000000000000000e+00
2.294358532577248258e+36 9.861892527254162566e+35 3.339812446202486479e+26 3.590349947598829865e+07 1.824854707456145197e+00 1.574592078445602672e+00 2.686465892502840624e+00 2.907354706568978209e+00 4.054558445979987269e+00 -1.752616359966315152e-39 0.000000000000000000e+00
2.778185015170559958e+36 2.403646607533182210e+35 3.016869298786553586e+26 3.298080614346855134e+07 1.860701226098672389e+00 1.537608934980492670e+00 6.589407153418006535e-01 2.683484641942750937e+00 4.088918269764977076e+00 -1.750874811981959183e-39 0.000000000000000000e+00
2.010693942839496300e+36 2.610786004339269133e+35 2.856249165476808730e+26 3.283951272078872100e+07 1.968294706878972455e+00 2.360045552158031246e+00 2.914249950142267842e+00 7.658506372898010728e-02 1.508458041980948794e+00 -1.750274461534425637e-39 0.000000000000000000e+00
2.319866865415080861e+36 4.217989258527838028e+35 3.184299933197377737e+26 3.759635115893606097e+07 1.883676697452143056e+00 1.185202286652714987e+00 8.200553020468870358e-02 2.621665609527203067e+00 2.795607303289973977e+00 -1.748580375204616083e-39 0.000000000000000000e+00
3.512457540408213137e+36 3.649782044107722221e+35 3.014225308847535914e+26 3.409473640647770464e+07 1.875118683589087842e+00 1.487885352735346167e+00 8.621572648175619413e-01 2.790570826833454809e+00 8.165887000064793178e-01 -1.748226935382484555e-39 0.000000000000000000e+00
2.289077848409952378e+36 3.868007875087958250e+35 3.435178527003368587e+26 3.255787258462756127e+07 1.220647802669714954e+00 3.263341388912920582e+00 5.746971735765776801e-02 2.717194781854037622e+00 4.194797990082532735e+00 -1.747973964282812412e-39 0.000000000000000000e+00
2.613825192187459701e+36 4.437944852455543408e+35 3.613051716971012680e+26 3.600731054786529392e+07 5.578956628433791309e-02 5.554264453131771084e+00 2.216101889311195006e+00 5.531039723990649470e-01 1.746450545393719356e+00 -1.747377007016526598e-39 0.000000000000000000e+00
2.963737163751182437e+36 8.403930796433205389e+35 2.899044600775801073e+26 3.374152442882813513e+07 1.550202072383019214e+00 3.154264157677542979e+00 1.431669743145645102e+00 6.837195782474353445e-03 3.209323236975132332e+00 -1.745985193025869018e-39 0.000000000000000000e+00
3.043710138464409082e+36 7.975383278381045759e+35 3.131694890860566252e+26 3.173618836261628196e+07 1.547045549390193342e+00 1.304154969321672075e+00 1.302727000077388064e+00 3.068546856617857976e+00 1.134813529674715493e+00 -1.745107227676428406e-39 0.000000000000000000e+00
3.020723703701815908e+36 5.343694297317097724e+35 3.139718696499351166e+26 2.934639333271080628e+07 1.511027210247854358e+00 4.309418837633540278e+00 1.482859952195259012e-01 2.705035756855132423e+00 3.347645632822725759e+00 -1.743598557448852305e-39 0.000000000000000000e+00
2.408137468376252046e+36 2.083836438266475793e+35 3.265126784878787801e+26 3.346812115274892375e+07 1.926938812659117595e+00 2.717453420372855089e+00 1.758602183961337717e+00 1.053264728791373006e+00 3.832283581382259996e+00 -1.743391244822680819e-39 0.000000000000000000e+00
3.952272447932297817e+36 3.169546361216747671e+35 2.970319996591213151e+26 3.218412811556263641e+07 1.770139057422401185e+00 5.145120229429522851e-01 8.538984284695514404e-01 2.818932339576659452e+00 3.683051556366731538e-01 -1.742724927485553010e-39 0.000000000000000000e+00
3.495114215667552150e+36 7.384790687090754304e+35 3.562531247459099682e+26 3.430362659803102165e+07 1.665490843354070716e+00 2.976417706189345314e+00 7.924339330706967610e-01 2.948475935094797329e+00 5.387123069351125615e+00 -1.741797170286944350e-39 0.000000000000000000e+00
2.770652678284582813e+36 3.490657701704778182e+35 3.071175349354569081e+26 3.091933662290494144e+07 1.392867581111594033e+00 2.099362573535613841e+00 1.008380466349545035e+00 2.941885917002298734e-01 2.101052245420989451e+00 -1.741618133623299656e-39 0.000000000000000000e+00
2.229060774487431289e+36 2.478112064710463617e+35 3.638301535176700969e+26 3.728711446190898865e+07 8.622703566702574207e-01 3.918459742352887076e+00 6.758060850239759887e-01 2.640146695880249972e+00 1.515876969162339938e+00 -1.740449561345203077e-39 0.000000000000000000e+00
2.631507191330128778e+36 2.659858232346925638e+35 2.991353709026155377e+26 3.544360086174975336e+07 1.299536569193236790e+00 2.975246140307051812e-01 1.834829721055020402e+00 7.289900554864525706e-01 5.587184726703045889e+00 -1.739695882449676636e-39 0.000000000000000000e+00
2.890946490365201612e+36 8.596880534713668127e+35 3.677117017115149661e+26 2.987945653468404338e+07 1.825260530427210703e+00 1.856711835948408718e+00 2.548972596259651446e+00 2.368121275567681483e+00 5.081039853384842209e-01 -1.738538228997438138e-39 0.000000000000000000e+00
2.174481452509709318e+36 8.828178566664379051e+35 3.229096232409279413e+26 3.279302297118900716e+07 1.834043881012746402e+00 4.817579641572497628e+00 6.528054017346862636e-01 3.113707181154089731e+00 4.134016085883233660e-01 -1.737788032340585281e-39 0.000000000000000000e+00
3.511740977904931576e+36 2.426115296527926773e+35 3.076359090869219576e+26 3.330956238265807554e+07 1.459864403385755072e+00 5.135595252629191698e+00 1.051163927489482841e+00 2.593238068456598988e+00 4.930491102060521769e+00 -1.737583717488929931e-39 0.000000000000000000e+00
3.396420342277585756e+36 4.286088913458822353e+35 3.024914423562188626e+26 3.128098513343225420e+07 1.657311854858139144e+00 2.630863502374657159e+00 2.942201328078854150e+00 2.804468422472649713e+00 1.223205202625028409e+00 -1.737531967869340375e-39 0.000000000000000000e+00
2.043664591367901834e+36 3.502066540339552065e+35 3.485178392954075970e+26 3.277406962123044580e+07 1.292298222860393198e+00 2.709155677931033068e+00 4.696734459531919370e-01 3.031837919671307002e+00 2.442170111805373800e+00 -1.735708520826537499e-39 0.000000000000000000e+00
2.299420951455422515e+36 3.086176897853316818e+35 3.071594394312306191e+26 3.673490382483369857e+07 1.862785373344782558e+00 1.773991972963094188e+00 1.683030122166621734e+00 6.721485302840937148e-01 3.830911358395328481e+00 -1.735547182049887096e-39 0.000000000000000000e+00
2.396175709124755515e+36 6.628839473711250454e+35 3.646168503693880679e+26 2.965710083756587654e+07 1.565656095434236894e+00 4.470385242678764470e+00 1.356912059067808984e+00 2.833374256849752637e+00 6.242466331887630560e+00 -1.735524542998179711e-39 0.000000000000000000e+00
2.102718196116449057e+36 7.540372845362719260e+35 3.592115110150427691e+26 3.672786261757086217e+07 1.964620249366202165e+00 2.381196798776516577e+00 2.431106198491869819e+00 2.219005068043747642e+00 5.555838890889607251e-01 -1.734420123398743098e-39 0.000000000000000000e+00
3.622874936157219721e+36 9.388804094338080317e+35 3.430936181317072394e+26 3.157346989591665566e+07 1.441809193423874813e+00 4.511950359807613609e+00 9.987729289544283739e-01 2.971520614284807849e+00 3.399651408193808511e+00 -1.733408404744631084e-39 0.000000000000000000e+00
2.818510613568699584e+36 9.196926595976624329e+35 3.618831306051362135e+26 3.159478198624821380e+07 1.526556730718275467e+00 3.792761920212502247e+00 2.299210331102251814e+00 5.477403431348114582e-01 3.027366868530760868e-01 -1.732952988470022115e-39 0.000000000000000000e+00
2.965183512324370456e+36 2.790981884647689416e+35 3.678908239138504956e+26 3.058641172972451895e+07 1.893531449254470811e+00 3.316216501034667807e+00 1.385678570451468250e+00 8.961909336673724580e-01 1.962820812176554686e+00 -1.732919493300371248e-39 0.000000000000000000e+00
3.132144144140867973e+36 7.116449533497540528e+35 3.152035897797055249e+26 3.249605305162868276e+07 1.387250545283031933e+00 3.368403221993578001e+00 2.097224191153423511e+00 5.250581419511199943e-01 3.937630501264218541e+00 -1.732255567030170740e-39 0.000000000000000000e+00
2.752705087576290775e+36 2.621408050868692383e+35 3.040258067046117404e+26 3.001113467544971779e+07 1.890882088145815487e+00 2.125927764305986845e+00 2.325057686766816012e-01 2.972916199437120266e+00 5.810238979614722687e+00 -1.730797407143707778e-39 0.000000000000000000e+00
2.770856152137328657e+36 4.122065230588849856e+35 2.973102034108307283e+26 3.238282766222931445e+07 1.869249296567934593e+00 1.139858630267738038e+00 1.977635858046098871e+00 9.079185107334855620e-02 2.119267773056636273e+00 -1.730737795355415146e-39 0.000000000000000000e+00
2.400068027731265318e+36 2.892556354899209946e+35 3.633681612498339200e+26 3.378969897927341610e+07 1.956385152050492016e+00 3.311508166007763876e+00 2.853501027314513383e-01 4.313042209204390742e-01 2.361606917400401962e+00 -1.730229675429464155e-39 0.000000000000000000e+00
3.522492780019831261e+36 4.289903778595784527e+35 2.859577751744778013e+26 3.523661964630977809e+07 1.368612171915289499e+00 2.233698128069857791e+00 9.679914097898049130e-01 4.918354121938902090e-01 2.065596914099584736e-01 -1.729698097869224917e-39 0.000000000000000000e+00
2.829399924470608745e+36 2.334397773087278717e+35 3.218336015878494755e+26 3.066607972721762210e+07 1.216748707750100245e+00 5.455651930611513656e+00 2.376277719973276970e+00 1.753378094685066335e-01 3.185959068720453757e+00 -1.729594253755112792e-39 0.000000000000000000e+00
3.578370858850265688e+36 5.261597681537593337e+35 3.014550585907964215e+26 2.991810325696498901e+07 1.667960752654288559e+00 5.626341525101597796e+00 1.071890664135082050e+00 3.054990363990589763e+00 5.665092307506516711e+00 -1.729472959539496691e-39 0.000000000000000000e+00
2.430562773016528910e+36 7.067481488014367121e+35 3.680628303092973107e+26 3.667696569061397016e+07 1.997105860663144883e+00 2.141354679275106143e+00 6.485775348466289447e-01 6.848913141312100716e-01 4.181913982542323494e-01 -1.729438810304676125e-39 0.000000000000000000e+00
2.393938198085473002e+36 4.541533041590522815e+35 3.079679093658977242e+26 2.874852163243841752e+07 1.357070496767323942e+00 5.827927375806388532e+00 2.646529761102049516e+00 1.291971627165559688e+00 1.927049936146238152e-01 -1.727416853408648741e-39 0.000000000000000000e+00
3.786013942072331067e+36 8.086635275935961801e+35 2.806156446404309100e+26 3.639651400141702592e+07 1.459706989436104330e+00 5.965562880575824067e+00 2.164345042469026481e+00 2.062629717935782203e+00 7.006636534283647855e-01 -1.726347033828419715e-39 0.000000000000000000e+00
2.480498580740645169e+36 2.986414156690163765e+35 3.457802372765581572e+26 3.731348923769953102e+07 1.757619619652186493e+00 6.266820953198956268e+00 2.107328778946669701e+00 5.957991840819139018e-01 4.486740489232849960e+00 -1.726241460769000184e-39 0.000000000000000000e+00
2.352559870404721373e+36 3.351895574135594922e+35 2.963745155984071455e+26 3.265031169469941780e+07 2.412912633465214896e+00 4.107320668754694815e+00 1.161672240668052858e+00 3.047974406807402836e+00 5.393278568056703470e+00 -1.726062718386928567e-39 0.000000000000000000e+00
2.036789528197521793e+36 7.787488028171770931e+35 3.643578380854069437e+26 3.440238368891548365e+07 1.339852261216599061e+00 6.228543526787951201e+00 2.689244240151751342e+00 1.177931988510520389e+00 1.821289281445002128e-01 -1.725600302484331814e-39 0.000000000000000000e+00
2.835366036830226104e+36 2.343572535179642439e+35 3.214491982556476298e+26 3.451893429687790573e+07 2.030423043715294806e+00 4.642133333809886686e+00 1.191580106775215420e+00 1.273554198508995983e-01 3.739946793565081529e-01 -1.724665715675320120e-39 0.000000000000000000e+00
2.288998477099345831e+36 8.776780152926011957e+35 3.282106361804704938e+26 3.056982444625093043e+07 1.202156712056358545e+00 4.932918978412740074e+00 2.554840772609705102e+00 2.342667602431572238e+00 4.632437772340646243e-01 -1.723189401076194321e-39 0.000000000000000000e+00
3.163027419013085987e+36 3.224596267836016302e+35 3.278460600167351443e+26 3.315177476695176214e+07 1.977025304568709174e-01 3.607301120025912855e+00 3.073759644242449518e+00 1.582169593853098855e-01 2.987460146808350370e+00 -1.722500135806239491e-39 0.000000000000000000e+00
2.771492607661038231e+36 8.479851944378825946e+35 3.301087427510677230e+26 3.364371035474187136e+07 1.569917960109783017e+00 5.580772218055362721e+00 1.846754222452981598e+00 2.828970560147671787e+00 3.262458291873534755e+00 -1.722104078613692256e-39 0.000000000000000000e+00
2.505418608695405562e+36 1.996426199007120812e+35 3.441002446690235903e+26 3.387675209419674426e+07 8.749599828706678961e-01 2.999006063642924769e+00 3.035721336724784170e+00 2.375331488548642511e+00 5.918785270585823488e-01 -1.721756107844848977e-39 0.000000000000000000e+00
2.108756375953059933e+36 5.626691683706416555e+35 3.222740165159154949e+26 3.448077498651037365e+07 3.668359764287889013e-01 1.653226757578945660e+00 1.518031264706574124e-01 2.945183568771973626e+00 4.160180332199624686e+00 -1.721720702773987014e-39 0.000000000000000000e+00
2.242889717647418601e+36 7.930846519008419446e+35 3.331558305262110741e+26 3.513159046831189841e+07 1.758641963615504622e+00 1.643714716345903382e+00 2.116348273182120376e+00 2.557080871447537262e+00 3.304624056545577560e+00 -1.721527478068012216e-39 0.000000000000000000e+00
2.446614300708257047e+36 6.012441979535576101e+35 3.460589858938901067e+26 3.011171582756301761e+07 1.918895891107598173e+00 2.440441445867933545e-01 1.571131662209702018e+00 2.709079698482927956e+00 2.771910476039266769e+00 -1.721259325815531396e-39 0.000000000000000000e+00
2.535634177424742333e+36 3.058525382327908826e+35 3.239396788758243406e+26 3.209588051599109173e+07 1.714961990936004099e+00 6.895105958388310086e-01 7.688079047615286044e-01 2.800517635611038170e+00 2.330589445688180383e+00 -1.720273819663710451e-39 0.000000000000000000e+00
3.109282580094137573e+36 2.380691493078756647e+35 3.572241298005788989e+26 3.534458928198575228e+07 1.188037960980813601e+00 6.168789333113166684e+00 7.691126033563788766e-01 2.791102549989533443e+00 4.884095447921321664e+00 -1.719502300696322820e-39 0.000000000000000000e+00
2.899206998951889267e+36 3.297256443696890303e+35 3.537953464927749741e+26 3.426484587336234003e+07 1.525344237248653867e+00 4.189842528945547429e+00 3.122803869685106815e-01 2.363350941796297788e-01 2.310663802015717305e+00 -1.718849172815634199e-39 0.000000000000000000e+00
2.063685421722475923e+36 8.214088826123677839e+35 3.227752843949927183e+26 3.680879586259394884e+07 1.438534763533408256e+00 4.452054442627277897e-01 1.138744160678133666e+00 2.916885413177218389e+00 5.849408629157047734e+00 -1.718538373135238142e-39 0.000000000000000000e+00
2.301937494525659242e+36 7.413172753379299962e+35 3.478181226587516026e+26 3.369071144709654152e+07 1.386946679010057082e+00 1.948771917714374302e+00 2.418741072572449191e+00 2.662933663545274943e-01 4.090991237061849972e+00 -1.718145181675732466e-39 0.000000000000000000e+00
2.991636695785085883e+36 7.600384546906036269e+35 3.506209428939641342e+26 3.506462599167025834e+07 1.642951036873389503e+00 1.057688661607113279e+00 2.043491252021182980e+00 2.821450807852671883e+00 1.692331851299989198e+00 -1.717322194967947081e-39 0.000000000000000000e+00
3.316890755352958019e+36 2.186807367746121179e+35 3.350524027868428028e+26 2.850440316506215557e+07 2.117298955804236105e+00 3.063561557463841400e-01 2.931631297311913631e+00 1.810889039322718108e-01 3.817518233952041040e+00 -1.717281182206193147e-39 0.000000000000000000e+00
3.354880623948906110e+36 8.533907478864174494e+35 3.250405567942607784e+26 3.168727836175939441e+07 1.959576120480083006e+00 3.061417256411217203e+00 2.190923599845334024e+00 7.959152669250325884e-02 2.078311553032915260e+00 -1.716905341812316331e-39 0.000000000000000000e+00
2.772186212145761558e+36 3.613184602743292470e+35 3.476193218767506432e+26 3.481232202951554954e+07 2.164466670075051891e+00 2.886598094183918217e+00 8.925082175033446363e-01 3.841505746272992350e-01 5.818697552579337184e+00 -1.716103387779688871e-39 0.000000000000000000e+00
2.697132502090968004e+36 2.453121123334208205e+35 2.935669999153238206e+26 3.181743857141846046e+07 1.374210733711473953e+00 1.237983706045609589e+00 1.418235575385202951e+00 5.373415163486237045e-01 3.317046930115905123e+00 -1.715955762398968563e-39 0.000000000000000000e+00
2.363394481373281790e+36 3.786421664178169432e+35 3.587607214830341906e+26 2.982104820282560959e+07 1.972536729635207431e+00 4.594650918980130783e+00 4.495666038789618568e-01 2.972454334662402609e+00 3.389262621475802817e+00 -1.715902263003520290e-39 0.000000000000000000e+00
2.770136379312786495e+36 4.328748679584128819e+35 3.319243985126530820e+26 3.528690281689979136e+07 3.096327459714415031e+00 3.406971596519693168e+00 1.813663732361177949e+00 3.075877990483505631e+00 1.406433996857103352e+00 -1.715344337742814866e-39 0.000000000000000000e+00
2.887713666814079589e+36 2.672863263828133554e+35 3.427885328383297951e+26 3.085551614772659540e+07 1.737167647107078938e+00 3.497128035108041821e+00 2.777250037254052728e+00 1.903670075721674015e+00 5.779118617127055657e+00 -1.714661393600550579e-39 0.000000000000000000e+00
2.641680137032344204e+36 5.025725840220257205e+35 2.817985046142200293e+26 3.350271419801408052e+07 1.548326051518634561e+00 4.387220621975523649e+00 1.432199659438024630e+00 9.109811185477998396e-01 4.823359891996023552e-01 -1.714646123667134800e-39 0.000000000000000000e+00
2.161464629518691038e+36 3.450186434163708711e+35 3.223764688138209796e+26 2.872764491898306832e+07 1.633809145261356122e+00 6.178039462261208037e+00 4.339097579542067762e-01 1.395295359541997460e+00 3.643072262680524975e+00 -1.714009048384458373e-39 0.000000000000000000e+00
